Year,Quarter,Company_ID,Revenue,Expenses,Net_Income,Assets,Liabilities,Equity,Cash_Flow
2016,1,CMP_028,449531.771168835,399190.72712477983,32599.87022481537,1074195.5314802497,499862.8246923095,574332.7067879402,35973.76469354436
2016,2,CMP_028,487012.5131311033,404380.53229546495,64930.61187682819,1579746.411854498,874595.8619782284,705150.5498762694,63255.57470092309
2016,3,CMP_028,477777.764935357,408915.10087459214,52229.14184362335,1074575.1200310406,603366.4079258094,471208.7121052312,51665.00041789847
2016,4,CMP_028,461013.5291617272,386357.4632653772,64596.29850620496,1645985.2051123448,763925.2453753451,882059.9597369997,69865.12447100123
2017,1,CMP_028,455919.5469024866,429746.42977153166,11186.220702990688,972423.1711527312,632459.1029412351,339964.0682114961,20272.258584506715
2017,2,CMP_028,431533.9395282736,382727.0352460622,35769.918298726705,1423148.8193497767,624938.6026715958,798210.216678181,35179.59776009773
2017,3,CMP_028,447981.3652160183,365279.07087034086,69622.20684595309,1651805.6963653227,535457.2577134928,1116348.43865183,73573.04118646352
2017,4,CMP_028,442860.69931877765,385614.3603903248,42168.7093513858,888924.0447831484,305696.5156110518,583227.5291720966,42431.4645379131
2018,1,CMP_028,471837.69127406174,387277.3874733413,64689.29567743839,1440671.2954265422,598192.0833146011,842479.2121119411,71550.94780602708
2018,2,CMP_028,436761.39165683725,384093.4632962031,46540.21958542374,1528684.2546082274,940275.8222093292,588408.4323988983,50154.21992943721
2018,3,CMP_028,443559.3826216751,372134.52839958726,64381.398404519925,1317788.1532216836,816489.3581230551,501298.7950986285,73649.1255672655
2018,4,CMP_028,448656.1409154088,398629.5270849204,31965.818680649245,1472548.9945701486,988801.9074948312,483747.0870753174,39603.00060650273
2019,1,CMP_028,440173.8592020232,372804.4774496284,60966.64651535424,1350787.7696026606,674434.1448328034,676353.6247698572,61174.26411039857
2019,2,CMP_028,487610.504316465,369378.5430360157,101296.48514327136,1442515.915398782,742233.7608378659,700282.154560916,104483.9352880851
2019,3,CMP_028,452014.23691829306,399827.5870559292,43326.11891419037,1560431.3475331033,909295.109376168,651136.2381569353,52382.97978199118
2019,4,CMP_028,483259.2075131263,397265.8802173382,80368.86651507058,1708116.5857464953,842507.050823427,865609.5349230682,89535.80412772868
2020,1,CMP_028,470138.974115464,393674.1241101985,64927.874382450565,1608140.7173564956,778140.8856861773,829999.8316703183,64851.24252527593
2020,2,CMP_028,465730.6289744087,380622.4235345905,78545.10887675038,1064005.939699059,320017.1110109869,743988.828688072,75843.89211440519
2020,3,CMP_028,462837.4472308714,364304.6725492711,92773.77340803016,1667143.1671941206,793303.5746964668,873839.5924976538,98261.72050832298
2020,4,CMP_028,446592.47248820745,390149.03739237617,46965.88423762555,1682623.153574835,1111465.8880200186,571157.2655548165,46341.14438982472
2021,1,CMP_028,451354.6562782478,396526.7615669529,41416.603119603365,1393156.6320353502,969331.6973398166,423824.9346955336,39484.19782059022
2021,2,CMP_028,466703.3161261955,409025.7197534474,49292.05031569644,1575407.7589573057,973224.5335701072,602183.2253871983,51106.05529117983
2021,3,CMP_028,524522.7432450358,375891.0566541464,139432.6200164354,1618409.3847532752,594842.2858924383,1023567.0988608368,145617.30697720326
2021,4,CMP_028,475692.8174356723,420919.7185224245,38150.20035848488,1568817.9755620563,595486.0378502778,973331.9377117788,39107.04574256166
2022,1,CMP_028,483307.9065924104,393212.935879619,82346.17742687507,1786291.9681022663,948814.8247587736,837477.143343493,81339.5253365708
2022,2,CMP_028,426649.894133269,400813.3482961566,6307.965611374377,1651234.707498863,767374.3441784428,883860.3633204205,13153.58072090708
2022,3,CMP_028,454833.17785824055,404809.2240475001,35158.87006260792,1794541.6019140745,1072348.980723431,722192.6211906432,31169.62967455443
2022,4,CMP_028,432074.0653931408,409293.7755891524,7915.815772272752,1725439.9387692243,1117176.2648697451,608263.6738994792,9171.69898356059
2023,1,CMP_028,438827.88865465904,394339.3882609796,35553.379909123425,1280424.716060873,520350.2350480488,760074.481012824,37062.98875641698
2023,2,CMP_028,450475.99845261633,383507.87706293946,52382.85995577544,1691505.7955263704,862411.5921957517,829094.2033306187,52985.72937296118
2023,3,CMP_028,474458.2008480493,414629.7549119377,43444.63036751762,1727067.5074407822,1155740.5419626485,571326.9654781339,44908.68134428734
2023,4,CMP_028,497223.643549628,381002.6619144532,105683.9430157128,1490589.84044097,573256.710674981,917333.1297659888,103280.99488482028
2024,1,CMP_028,482010.3582388167,362785.7083946769,114193.42715889096,1897263.4142987516,745305.0895868045,1151958.3247119468,122949.90868763604
2024,2,CMP_028,452876.187866317,371384.1454795792,74019.71414188444,1095221.8176068212,616335.3340972023,478886.4835096189,76681.43841199065
2024,3,CMP_028,453620.1126760264,394673.7645172673,47063.57089406712,1501588.6566836128,957830.3161693286,543758.3405142842,45863.57970368159
2024,4,CMP_028,463413.62386043934,379514.0846476717,71317.91436200055,1484439.6408845473,448800.4933799905,1035639.1475045568,67751.5449650785
2015,1,CMP_029,345943.65821479534,261184.93480070197,66028.78924410864,833782.9104630941,403917.3777988229,429865.5326642713,67945.33702211645
2015,2,CMP_029,315014.92895378586,272539.356663615,22774.08574355121,971695.0964882312,385750.9988531865,585944.0976350447,20649.05154878833
2015,3,CMP_029,335875.3756860443,296262.9968200201,34448.99084866931,1204393.2725535173,558098.964931482,646294.3076220353,39508.50227119221
2015,4,CMP_029,360592.3374523487,298138.48286209983,47794.33809811362,833235.0759099985,459832.5472955155,373402.528614483,51384.99603019023
2016,1,CMP_029,346177.7085320807,300499.58310077497,29024.41094248813,1202951.247340792,789971.0882732333,412980.1590675588,27094.44515639735
2016,2,CMP_029,355741.24512231164,264687.42802173883,84589.39350644495,1169999.0631445872,435586.1146727181,734412.9484718691,83450.46683363544
2016,3,CMP_029,349929.6741163004,279340.4535953708,59434.00912317954,1034644.039652001,582283.4689539275,452360.5706980735,66780.09687080476
2016,4,CMP_029,299630.04351242067,285481.937135688,8707.611884711983,1079649.0133141682,492542.90215219854,587106.1111619696,14881.47589395698
2017,1,CMP_029,349716.57354963647,261846.5440430024,70503.77701291947,952928.1224774412,576718.9560879351,376209.1663895061,78185.0896001171
2017,2,CMP_029,369709.2025922041,262114.11129007928,98008.28909228064,1179202.4137237472,510653.38508562016,668549.028638127,103893.75451402777
2017,3,CMP_029,337737.6314892309,292609.03430311795,38119.45724406268,800092.9752163097,485224.5377043407,314868.437511969,42102.98725442415
2017,4,CMP_029,318282.1078382429,282822.7099442164,27539.988528291236,1008542.0445320666,540706.2320163286,467835.812515738,26956.335032747447
2018,1,CMP_029,371213.0637943948,278711.54830135574,86589.36157083188,1192057.4582667677,756490.1454088474,435567.3128579203,87174.71653935478
2018,2,CMP_029,361177.5524889205,277927.3026202589,72610.44983260555,1311435.4959591045,619409.5906165309,692025.9053425734,77638.88771603719
2018,3,CMP_029,380980.4186999286,310384.3049632471,56970.40624002228,1329795.2975316225,915606.456337544,414188.8411940783,65144.286611609474
2018,4,CMP_029,334328.24915563944,269354.4110975129,47715.44177173018,726600.5355548864,302932.7740325001,423667.7615223864,43400.57785022548
2019,1,CMP_029,326891.52813355083,273113.8157808816,48661.835233868725,878668.735267466,527724.420689484,350944.31457798206,58068.308923602446
2019,2,CMP_029,369676.510303905,249389.69019723023,102703.0975983953,1125506.3680896703,586404.9973291822,539101.3707604881,110913.22863909628
2019,3,CMP_029,373574.9537071498,295183.523628776,59907.33835961209,889145.0960198608,398832.8765387639,490312.21948109695,67800.51919137627
2019,4,CMP_029,362498.651154304,241892.806482342,104969.68111806086,1151326.1692467392,706846.8154186362,444479.3538281031,100145.96501203065
2020,1,CMP_029,358323.3852831702,259924.3981094528,87455.64607172878,811836.1693617615,284878.3425866811,526957.8267750805,87290.45624804642
2020,2,CMP_029,374335.4484309083,298957.0502785622,58110.65634829586,1133282.9954071534,463681.12864226446,669601.8667648889,56262.24098259141
2020,3,CMP_029,335647.3072507539,295268.5874673271,23607.08231437332,1107293.696013851,589751.6357948959,517542.0602189554,32127.709840049487
2020,4,CMP_029,367726.3079657513,270264.6792552008,78596.72375003302,1189175.1078254897,643776.8482821957,545398.2595432937,87293.62237138854
2021,1,CMP_029,335967.3961447055,265662.01236960274,56923.37125979279,1310129.790925968,712024.1659609748,598105.6249649932,56473.218063357686
2021,2,CMP_029,337759.560653606,300228.8501492054,20902.54074588797,1091173.7424477958,586446.8341547301,504726.9082930657,29587.83705072505
2021,3,CMP_029,346884.1704587016,253309.482759701,76560.21622748334,939358.0672572858,494033.1247085418,445324.942548744,83632.40314215691
2021,4,CMP_029,334794.2847759685,273339.3365372287,49569.000707408544,1315416.0075910098,831756.1122073107,483659.8953836991,47070.8764781574
2022,1,CMP_029,355015.8944606369,260965.86035861247,78520.5050533722,1067609.374337164,382178.9893167162,685430.3850204478,86187.80621821138
2022,2,CMP_029,344360.15938964934,273168.5358735548,63351.15680096374,1091469.6572131768,413208.990326922,678260.6668862549,70417.76162782013
2022,3,CMP_029,337034.99274441577,263005.1248814402,54865.93991096866,731907.1869914264,379846.6844532927,352060.5025381337,57696.04479118615
2022,4,CMP_029,323342.58711384004,283851.2380003112,24704.65035787683,959462.53601712,300686.3727315751,658776.1632855451,33436.053943011124
2023,1,CMP_029,326493.5712217595,272399.4432048981,45315.24746151175,892985.768172374,292742.5891999504,600243.1789724235,49080.31200272858
2023,2,CMP_029,365620.8730896601,267636.79094566713,87978.90432880871,800574.90496726,419321.89308470784,381253.0118825521,84670.79282521042
2023,3,CMP_029,348525.0787104992,284306.26828479423,47969.88113781687,1094494.008449454,588835.7811146646,505658.2273347892,44492.39358748355
2023,4,CMP_029,360849.0444184968,251941.0804618596,90174.25571214236,1350355.7664187471,635340.8276053969,715014.9388133503,88650.13005686208
2024,1,CMP_029,328682.39616208454,266926.7014855098,46339.76572644025,833884.4197430593,554646.933984312,279237.4857587473,45810.951832888175
2024,2,CMP_029,330668.76947844017,268822.0125765311,56543.28497633239,1138661.2165201723,742718.2168456451,395942.9996745274,60071.2097416529
2024,3,CMP_029,352650.1289521403,269612.5599777579,68887.14427225266,1397118.3210772965,783038.8135801763,614079.50749712,74628.51684336342
2024,4,CMP_029,343148.28049040627,262543.67431930255,66378.2056829877,993446.1720544576,361080.0001269312,632366.1719275262,69356.06232334516
2015,1,CMP_030,124023.03483495036,72319.2408619057,41236.89625395001,287707.98144140415,132819.3747766027,154888.60666480145,44566.56961325587
2015,2,CMP_030,124631.47340995654,77990.82182180356,28995.436265478536,292925.47075136245,193830.6948645366,99094.77588682584,30608.5218379047
2015,3,CMP_030,118980.72135035504,76098.94486285867,37775.47947578563,246083.0439127244,88342.29008200238,157740.75383072204,35589.07684306698
2015,4,CMP_030,124570.92908132124,79895.19534657386,35090.7726458605,308533.7124651452,152803.8152265529,155729.89723859227,33333.0800599562
2016,1,CMP_030,118266.43998076246,76577.46627375629,23864.183484525303,346531.1129119372,195556.8749248272,150974.23798710998,19226.295141360308
2016,2,CMP_030,113912.9264964794,72096.47242126027,25290.43573586312,327198.9265840628,121332.27289641283,205866.65368765,31673.15458867133
2016,3,CMP_030,118822.1413299409,71959.0225047943,39821.10276623985,395034.64482562407,243697.73960113485,151336.90522448922,44450.49094581432
2016,4,CMP_030,114327.7397546251,76354.03673541773,24933.066269719988,255610.0241055824,143321.6998677883,112288.32423779408,20918.0797662131
2017,1,CMP_030,122397.18759238152,72806.67372651603,36369.21084495575,454524.2698179286,229903.0873123438,224621.1825055848,45008.17433130557
2017,2,CMP_030,115194.8224621489,69694.76346090046,33501.63342409952,423074.4568362495,274595.2865574678,148479.17027878162,29240.544444760504
2017,3,CMP_030,111167.38529933264,75582.03458415437,15732.758633901794,316123.74371986045,107111.49088264222,209012.25283721823,12541.293888228522
2017,4,CMP_030,122705.83804157564,72564.42311484244,34837.765246485,435248.4509835422,259029.81582294675,176218.63516059544,34961.51103082878
2018,1,CMP_030,112585.09913836049,81814.30340045408,17266.875564861402,411949.6149635611,177323.84876754362,234625.7661960175,26613.776421000184
2018,2,CMP_030,117219.18173376792,71944.48441423294,25742.35024267744,462387.2985662486,251699.7754213001,210687.52314494856,26625.42390503044
2018,3,CMP_030,122530.500432222,69940.3000748333,45135.862964551976,314625.1848527744,192771.78081338067,121853.4040393937,47042.0390649353
2018,4,CMP_030,119788.00876863368,76248.04542462747,29223.54801020197,433197.46480312565,200539.7985459495,232657.6662571761,32237.21885001037
2019,1,CMP_030,119883.51468108923,73901.87796378753,29426.82270681153,376400.9262920088,209613.4113515459,166787.51494046295,25988.011769932906
2019,2,CMP_030,112845.06780476676,77986.35164529712,21135.8752069957,335539.85480590834,143757.05249697433,191782.802308934,21407.802093485698
2019,3,CMP_030,126007.92128458082,74083.60641433056,33121.61963667077,262097.59074234156,156638.59259556973,105458.9981467718,28649.027807873405
2019,4,CMP_030,101212.42917317698,77763.13061920222,13412.398489120142,276764.5451323213,169670.43067670203,107094.11445561927,16691.899310493674
2020,1,CMP_030,116106.6576000846,72037.29768559392,24533.18691057937,244195.08420526408,107352.12596115428,136842.95824410982,20801.11854523197
2020,2,CMP_030,113621.59818802503,73386.36921455964,31787.644036484973,229166.67859984204,157521.37061622334,71645.3079836187,35669.82803631793
2020,3,CMP_030,118028.36167985748,68520.95527567528,40960.51276324685,383072.8833566454,132606.6911466434,250466.192210002,37869.16035439235
2020,4,CMP_030,107114.5519021552,69008.09496974194,24753.57559635433,376199.3982505471,152964.1556347815,223235.2426157656,25504.96759606294
2021,1,CMP_030,117998.88693502592,67624.96903158016,39663.10468491363,393532.8886121516,271507.43317863945,122025.45543351216,43759.50204698774
2021,2,CMP_030,114374.98501516784,60557.30123461972,40200.11886802715,294414.1600771024,166396.90942733243,128017.25064977,42736.1521636349
2021,3,CMP_030,121169.71025675848,75182.12969549859,39602.01797212144,257062.44413591264,139244.75707493827,117817.6870609744,49093.762809512766
2021,4,CMP_030,118109.55594306192,75055.81030774003,32583.763049521764,400483.4612640973,269241.0946795689,131242.36658452835,35349.45925680302
2022,1,CMP_030,108982.27655988332,73473.33621949797,22689.876087697423,366691.9364995146,156767.90318931127,209924.03331020332,28568.944135112783
2022,2,CMP_030,122426.59778064815,77481.65265754511,36948.67416010879,421451.4265140016,201587.23885571453,219864.18765828703,46926.09926731783
2022,3,CMP_030,114731.39804459822,70446.44239174678,36188.44573190347,442874.3629474022,134519.71621492383,308354.64673247834,39946.379951269
2022,4,CMP_030,119021.52308019294,76401.5064336148,36432.51163944771,376692.677712154,250949.437834916,125743.23987723804,31577.93916446333
2023,1,CMP_030,118886.9180573304,78604.17134210467,22020.284087323485,456730.6229984273,211783.87011487415,244946.75288355307,21271.971979905167
2023,2,CMP_030,120200.71950100374,81930.32741983414,20609.68760065164,468508.6643156925,241477.88160285848,227030.782712834,29559.600336946467
2023,3,CMP_030,120176.8383641736,76299.06731872681,29378.83487866937,463324.0524019668,245575.94670789695,217748.10569406985,26324.7961695526
2023,4,CMP_030,118609.87304806098,68228.92188374339,38015.2429778963,462492.2052030099,192218.0622575084,270274.1429455015,47916.75371843972
2024,1,CMP_030,121811.42904438902,80608.69776820502,35455.091524868105,334178.84148097684,165227.87621621403,168950.9652647628,40468.70337511963
2024,2,CMP_030,111607.82702791816,73400.18734012492,21627.998499280096,409736.59777945554,254775.50760931493,154961.0901701406,25945.9021634584
2024,3,CMP_030,124187.71739811562,67623.46910224587,38381.16547052052,318650.2172489994,175055.55095457428,143594.66629442511,35850.94430569261
2024,4,CMP_030,121582.17009689022,77168.4980691237,26073.677556604853,398948.3445534847,169735.14228786025,229213.20226562445,24434.527502294502
2015,1,CMP_031,514141.9108682079,421455.512139144,77529.5996417479,1801000.5897635217,1030140.279443279,770860.3103202427,83882.33212106227
2015,2,CMP_031,468306.4243131819,441259.687722299,19400.194109579443,1813822.0426859865,1113884.0337829357,699938.0089030508,27252.41066658725
2015,3,CMP_031,516502.2060092136,422415.4571336293,82602.76075361563,1725033.4007933077,696643.0574797502,1028390.3433135574,87152.42864195877
2015,4,CMP_031,489729.5029563602,450171.7027338761,30847.65212410079,1677702.744251876,803162.5665659067,874540.1776859694,30101.352579936844
2016,1,CMP_031,515255.1021236065,421047.066630082,79305.59924147872,1623822.6252977538,940459.0237295848,683363.601568169,74976.50609045957
2016,2,CMP_031,502348.887124797,449890.11618668336,33067.8049517349,1806436.833678952,1039284.824435955,767152.0092429967,42635.038133259615
2016,3,CMP_031,479742.0144951948,440858.6403595691,20020.324699289144,1790874.9283907218,717193.9832980784,1073680.9450926434,29864.89570977605
2016,4,CMP_031,519186.982108098,407383.98757158953,93556.97903575542,2001966.214082167,805597.9456875972,1196368.26839457,94066.63575763736
2017,1,CMP_031,422082.67266155954,384217.4431004456,23439.87111368546,937813.3322128676,509301.7526522005,428511.57956066704,25400.98141086273
2017,2,CMP_031,484279.3906960922,409291.9216692887,60758.85830243529,1185634.017928928,678882.1726841535,506751.8452447746,68350.8647511978
2017,3,CMP_031,497112.1974103968,419127.7440568138,70519.07673309968,1789003.1429659652,581538.3471968579,1207464.7957691073,76730.72528460006
2017,4,CMP_031,467683.27552901336,448399.6566591317,9330.159864844203,1763598.4592012372,716805.5050023573,1046792.95419888,10266.931594452608
2018,1,CMP_031,497434.2558556875,396457.8738651417,91840.33519422874,1864770.2757074835,666095.6904824066,1198674.5852250766,99970.43949977176
2018,2,CMP_031,555000.0251755507,396215.5583323004,141526.98909126117,1209073.6234537768,503262.6983509242,705810.9251028526,151310.30351285392
2018,3,CMP_031,544099.7233220879,396589.2455752318,131786.63085053925,1145593.8385030837,648030.7343944047,497563.104108679,127636.64048370504
2018,4,CMP_031,517143.3284879287,463504.3431998506,44451.0417856062,1818648.61950128,688760.3117202906,1129888.3077809894,51254.72078623892
2019,1,CMP_031,500194.2074599125,438221.0210692671,49889.19568866077,1309718.0488338864,570401.3349710425,739316.7138628439,52580.51744985946
2019,2,CMP_031,517797.7213389532,411222.0893541095,101172.72311746914,1749405.272502451,742883.4092700792,1006521.8632323716,104278.2282624696
2019,3,CMP_031,514188.0018118727,435315.3396996824,70414.63528231451,1078172.999753802,626735.0023953631,451437.9973584388,80081.07710927262
2019,4,CMP_031,500804.1363542477,436880.8834682335,50877.53359935263,1606578.5966974008,967241.7940240372,639336.8026733637,56766.08556332602
2020,1,CMP_031,520326.4528977218,418766.7315693821,93469.31074952555,1473764.848277521,625825.0555473288,847939.7927301925,100280.06043779563
2020,2,CMP_031,508964.6585972773,446112.9432755648,55596.46343292404,1646217.5428544425,1055050.8250271676,591166.7178272749,52402.81182563557
2020,3,CMP_031,508512.0348190927,439996.0339851504,57962.17907510587,1210733.413603027,758661.5863801596,452071.8272228673,62010.79889602805
2020,4,CMP_031,475787.298395268,454682.2702540477,12290.604422854844,972443.143865896,660400.7313986656,312042.41246723046,7536.120883456087
2021,1,CMP_031,513831.4616353229,412947.3232344692,83803.57289494519,1539013.3021197284,785915.9902002583,753097.3119194701,89244.72228145976
2021,2,CMP_031,485334.02083690086,389073.5035779231,83842.95779959418,1647168.9461246654,501982.2532511404,1145186.692873525,88404.96368180613
2021,3,CMP_031,475225.1601761436,448838.13809979416,8722.263455254564,1458777.838649002,988239.0231355825,470538.8155134198,4904.483042415077
2021,4,CMP_031,495314.07226750976,421176.5949232595,69134.55440919049,1883119.2121887847,658591.9997452669,1224527.212443518,67802.24063710117
2022,1,CMP_031,557615.2104033389,437934.5264220989,105540.22830837616,1925471.4981147172,1087276.8572845876,838194.6408301299,101565.791498035
2022,2,CMP_031,478959.0538954778,444140.901388446,29650.135776208277,1572050.6875892892,554187.1285101925,1017863.5590790968,36998.37053687401
2022,3,CMP_031,520560.0318501199,420896.2537677585,91151.01364432208,1142656.3289304825,632615.6950292616,510040.63390122086,87588.7581508533
2022,4,CMP_031,471058.6724124168,430987.5795196024,22331.80541048166,1633980.8019900718,1071092.0793656842,562888.7226243876,28364.071497912384
2023,1,CMP_031,486275.5671082313,426504.4094105938,43917.388773830346,1624503.410788634,727338.9243944956,897164.4863941383,45086.74041855007
2023,2,CMP_031,502353.2200007636,430936.7348490966,59538.33018354335,1721197.5193034846,670702.9370729484,1050494.5822305365,56185.0950764766
2023,3,CMP_031,540850.1976743259,437188.8864188616,97731.40189992911,1118341.1818702084,504837.8298103002,613503.3520599082,103128.89396725823
2023,4,CMP_031,484203.916309862,417311.3669596596,61113.817289519735,1701583.5022570875,776067.6004719465,925515.9017851412,68483.00653202046
2024,1,CMP_031,487582.4311906947,403928.6833701328,66592.29518705902,1762910.9034637304,1026137.8423684058,736773.0610953246,68313.05841006529
2024,2,CMP_031,531971.2537654423,429590.0799948113,83416.61794315101,1506643.175372634,689285.8879536587,817357.2874189751,83027.39365545152
2024,3,CMP_031,546545.5626984044,404603.815913918,132681.588207265,1455569.931089122,507719.3721077063,947850.5589814158,133880.19787215136
2024,4,CMP_031,503841.10142866086,416201.8304708339,71733.80024480779,1958273.313332297,714264.2613268456,1244009.0520054516,76391.90945005283
2015,1,CMP_032,79004.00775692692,47090.1259291234,23656.756503410696,273761.11342074856,146775.88450883835,126985.2289119102,29033.164464859863
2015,2,CMP_032,77053.55830381722,52009.42154900646,6861.31396731671,164480.52485191473,76577.43257397228,87903.09227794244,3063.0873803776503
2015,3,CMP_032,72783.17893981453,51023.94500729407,15690.072814373449,207835.58477117016,138450.87322699634,69384.71154417383,17861.00921328316
2015,4,CMP_032,72950.50267863297,54643.70364100379,12464.093641857511,264255.8928150071,178150.91413065477,86104.9786843523,19905.43024165907
2016,1,CMP_032,79161.11655221452,52585.59170633662,8887.438399223895,259400.5577649344,157700.48801578837,101700.06974914606,6464.9658995145455
2016,2,CMP_032,76074.07609261037,49890.0033562664,9717.690857173651,294188.8365453028,126228.5989070472,167960.23763825564,12126.426099419188
2016,3,CMP_032,82855.3557442215,56446.556288856,15539.099582284598,227058.55138258872,129475.05456032968,97583.49682225904,16189.817310963175
2016,4,CMP_032,77193.21388446582,53197.17828484759,13144.326747022842,257112.41365794017,155159.66925723394,101952.74440070624,9086.937796329714
2017,1,CMP_032,77124.28349383544,58626.48831061754,13207.887966937284,189211.816856936,110473.8353830022,78737.98147393379,12721.84581623907
2017,2,CMP_032,83551.38598109351,51708.13525456338,16238.484456102611,210272.85957624708,128741.62246295212,81531.23711329496,23698.108130590757
2017,3,CMP_032,82662.73234888553,53515.84192969885,14958.63428120461,302766.7500681201,151839.3421517384,150927.40791638166,11369.249598287126
2017,4,CMP_032,75371.24849423948,55353.033998472056,9234.439419801329,208850.76194064924,111657.25672801158,97193.50521263768,10190.909965119226
2018,1,CMP_032,78332.94973692777,58127.573940449,10290.179187042491,188874.78867568017,77852.49192059987,111022.2967550803,11729.513441556772
2018,2,CMP_032,74091.03672698318,53093.26894103644,6847.906853720904,155047.92551347928,91643.55741782598,63404.36809565329,7809.401103386993
2018,3,CMP_032,76783.35303369473,51630.53136469638,16623.563069949996,222420.88062940072,137206.83574023913,85214.0448891616,18348.24836859765
2018,4,CMP_032,73256.16058881163,54318.49106319937,4998.459960671331,199621.57107441343,112895.88191195505,86725.68916245838,3751.714344053282
2019,1,CMP_032,72740.90853471839,51292.22226016039,12387.02533606902,196223.1911926034,86896.81698289161,109326.3742097118,11448.23041379859
2019,2,CMP_032,81829.53712970664,56401.37123143728,11557.985162633331,307804.59677984024,152897.51391224406,154907.08286759618,9559.449449415722
2019,3,CMP_032,80988.84730052807,50686.42518852334,23178.701833308915,281162.76184790645,156960.76726127887,124201.99458662758,32747.329326514184
2019,4,CMP_032,76623.55646200026,53890.71609365679,16294.79524772019,211690.04109379576,142433.69321237103,69256.34788142474,14738.98359551591
2020,1,CMP_032,85596.01400583435,52429.15108382677,14974.765146264455,301342.2459838531,199965.0619246081,101377.18405924502,19040.52054994173
2020,2,CMP_032,85886.20876700757,56698.71596355255,17315.70261753405,255878.2076332333,154073.15527034682,101805.05236288652,20205.106627545807
2020,3,CMP_032,72465.78602283938,53602.4539294252,8189.090707869051,187140.59527672865,114325.07958399745,72815.51569273119,8160.218198866505
2020,4,CMP_032,72046.67255128294,54903.34183696233,10788.71448583621,244565.92044562552,98595.6508242116,145970.2696214139,11124.716656818213
2021,1,CMP_032,77258.2192680787,53943.537287578285,6582.289192193719,232064.93875976032,129871.52462330033,102193.41413646,15928.658560282116
2021,2,CMP_032,75961.82132919613,59782.44952290524,1253.760943541571,197535.8218509253,93457.0664346512,104078.75541627411,7377.847376636053
2021,3,CMP_032,84186.20032701445,51592.60133148881,26774.665199233845,279287.7483877016,123417.43967017526,155870.30871752632,35665.258585471325
2021,4,CMP_032,79761.17878705752,51901.14298708959,22849.91485766899,217869.455981722,145455.6808165699,72413.77516515207,26518.405627206503
2022,1,CMP_032,74645.8222411513,51884.51433559881,4837.262698954044,242704.55293537435,111518.288778048,131186.26415732634,2643.7740874833576
2022,2,CMP_032,73785.32758204218,58326.81678604781,2972.888930177436,262619.8569738374,126150.3618392133,136469.49513462413,12722.712894735972
2022,3,CMP_032,81420.41422059853,53521.583296044766,9717.453727553771,218815.99256837336,73674.24605582155,145141.7465125518,7231.190977414066
2022,4,CMP_032,86668.12338491537,51221.63429515936,25718.354201960185,288020.1637099578,104541.4346429198,183478.729067038,25350.981734529614
2023,1,CMP_032,81261.78179350728,53387.73792174897,8510.952286505544,190622.93613862552,93743.48683652672,96879.4493020988,4411.11456934686
2023,2,CMP_032,72219.21494312526,52543.96676173488,12248.036073923273,207090.4395428,126067.35253536662,81023.0870074334,18959.47751514932
2023,3,CMP_032,75160.83890325986,50776.75623974395,7645.645309125812,247093.05423142467,106376.07932119448,140716.9749102302,12610.16931302474
2023,4,CMP_032,81756.74269013187,58297.24331080223,8988.86976526732,184836.27912052764,72820.81960808104,112015.4595124466,13273.779844602472
2024,1,CMP_032,82754.30673399665,56774.87023989608,11136.876034804158,239495.5347115848,137366.60220135242,102128.93251023236,9728.822547053054
2024,2,CMP_032,82039.7580962807,50545.35562906983,12687.907105627512,279174.5891386896,179660.55324793144,99514.03589075818,10805.850712959
2024,3,CMP_032,80264.53486911567,51784.97468719949,16766.457023548413,270073.83010212565,152565.4893164366,117508.34078568904,13426.108522269407
2024,4,CMP_032,75832.21075688036,54299.83312561988,4152.155735833516,178495.84095637954,98331.410241006,80164.43071537354,7854.737098362613
2015,1,CMP_033,233319.6903688965,201051.568474313,18809.98667204714,836863.34098553,499447.7755731616,337415.56541236845,23722.34329994104
2015,2,CMP_033,244143.67210699068,189340.3641314825,38451.13068687293,520733.196850172,213449.63638057385,307283.5604695981,35746.69454300105
2015,3,CMP_033,223159.5907858044,213941.7870532849,-3030.570762456102,861957.0079815735,489594.36474938487,372362.6432321886,4279.838655336527
2015,4,CMP_033,221878.5169968965,200425.71120167975,12258.23438932169,601311.1793271464,189268.42766403232,412042.75166311406,20497.306623605127
2016,1,CMP_033,238017.5465400199,209657.0761162983,11997.208497487238,830506.9168336663,255763.3869521488,574743.5298815175,20867.57253289621
2016,2,CMP_033,229918.1350923402,215725.6801567405,-1583.7881427948378,800905.5713674462,329708.42576268926,471197.14560475695,-5477.725304031203
2016,3,CMP_033,227770.14085811295,191035.47283367004,19566.916732186157,753761.3776736751,418283.3444858077,335478.03318786743,14828.800355563646
2016,4,CMP_033,238847.0979924253,196836.2233177137,27666.093941065345,872464.8060174178,437338.0801195264,435126.7258978914,24203.51404363305
2017,1,CMP_033,229409.37156686108,210728.24258815276,4277.210739296004,490861.2461837435,173423.97268957476,317437.2734941688,7972.267267259098
2017,2,CMP_033,240053.78403966423,180839.7843057224,46670.67888215684,577786.9173872367,382204.18521815847,195582.73216907823,52988.70390500587
2017,3,CMP_033,238162.54361426437,199786.96490013777,28889.362435308063,660835.603756302,448606.71336466586,212228.89039163617,26909.079199282594
